X;2.7543
Y;4.1106
Z;0.0137
x;0.4004
y;0.5976
u;0.1709
v;0.3827
u_prime;0.1709
v_prime;0.5740
Tc_CCT;4481.9233
Nit;4.1106
r_ratio;0.0726
g_ratio;99.9274
b_ratio;0.0000
DUV;0.0713
Ra;-44.1380
R1;-64.0794
R2;-9.6517
R3;-35.2772
R4;-76.8783
R5;-40.9342
R6;-45.5738
R7;-11.1153
R8;-69.5939
R9;-436.2883
R10;-123.4756
R11;-116.5433
R12;-112.8074
R13;-58.5743
R14;22.5831
R15;-66.9474
Lp;867.0000
HW;33.4186
Ld;563.8350
purity;109.6531
SP;8.5799
SDCM;102.7805
k;4100.0000
lux;4.1106
Ee;0.1490
fc;0.3819
CQS;131.7568
GAI_EES;0.0000
GAI_BB_8;0.0001
GAI_BB_15;0.0001
EML;0.0867
M_EDI;0.0786
Red_Ee;0.0005
Nir_EeA;0.0000
Nir_EeB;0.1422
"--- SPEKTRUM (nm; W/m2) ---"
340;0.000000
341;0.000000
342;0.000000
343;0.000000
344;0.000000
345;0.000000
346;0.000000
347;0.000000
348;0.000000
349;0.000000
350;0.000000
351;0.000000
352;0.000000
353;0.000000
354;0.000000
355;0.000000
356;0.000000
357;0.000000
358;0.000000
359;0.000000
360;0.000000
361;0.000000
362;0.000000
363;0.000000
364;0.000000
365;0.000000
366;0.000000
367;0.000000
368;0.000000
369;0.000000
370;0.000000
371;0.000000
372;0.000000
373;0.000000
374;0.000000
375;0.000000
376;0.000000
377;0.000000
378;0.000000
379;0.000000
380;0.000000
381;0.000000
382;0.000000
383;0.000000
384;0.000000
385;0.000000
386;0.000000
387;0.000000
388;0.000000
389;0.000000
390;0.000000
391;0.000000
392;0.000000
393;0.000000
394;0.000000
395;0.000000
396;0.000000
397;0.000000
398;0.000000
399;0.000000
400;0.000000
401;0.000000
402;0.000000
403;0.000000
404;0.000000
405;0.000000
406;0.000000
407;0.000000
408;0.000000
409;0.000000
410;0.000000
411;0.000000
412;0.000000
413;0.000000
414;0.000000
415;0.000000
416;0.000000
417;0.000000
418;0.000000
419;0.000000
420;0.000000
421;0.000000
422;0.000000
423;0.000000
424;0.000000
425;0.000000
426;0.000000
427;0.000000
428;0.000000
429;0.000000
430;0.000000
431;0.000000
432;0.000000
433;0.000000
434;0.000000
435;0.000000
436;0.000000
437;0.000000
438;0.000000
439;0.000000
440;0.000000
441;0.000000
442;0.000000
443;0.000000
444;0.000000
445;0.000000
446;0.000000
447;0.000000
448;0.000000
449;0.000000
450;0.000000
451;0.000000
452;0.000000
453;0.000000
454;0.000000
455;0.000000
456;0.000000
457;0.000000
458;0.000000
459;0.000000
460;0.000000
461;0.000000
462;0.000000
463;0.000000
464;0.000000
465;0.000000
466;0.000000
467;0.000000
468;0.000000
469;0.000000
470;0.000000
471;0.000000
472;0.000000
473;0.000000
474;0.000000
475;0.000000
476;0.000000
477;0.000000
478;0.000000
479;0.000000
480;0.000000
481;0.000000
482;0.000000
483;0.000000
484;0.000000
485;0.000000
486;0.000000
487;0.000000
488;0.000000
489;0.000000
490;0.000000
491;0.000000
492;0.000000
493;0.000000
494;0.000000
495;0.000000
496;0.000000
497;0.000000
498;0.000000
499;0.000000
500;0.000000
501;0.000000
502;0.000000
503;0.000000
504;0.000000
505;0.000000
506;0.000000
507;0.000000
508;0.000000
509;0.000000
510;0.000000
511;0.000000
512;0.000000
513;0.000000
514;0.000000
515;0.000000
516;0.000000
517;0.000000
518;0.000000
519;0.000000
520;0.000000
521;0.000000
522;0.000000
523;0.000000
524;0.000000
525;0.000000
526;0.000000
527;0.000000
528;0.000000
529;0.000000
530;0.000000
531;0.000000
532;0.000000
533;0.000000
534;0.000000
535;0.000000
536;0.000000
537;0.000000
538;0.000000
539;0.000000
540;0.000000
541;0.000000
542;0.000000
543;0.000000
544;0.000000
545;0.000000
546;0.000000
547;0.000000
548;0.000000
549;0.000000
550;0.000000
551;0.000065
552;0.000093
553;0.000050
554;0.000001
555;0.000020
556;0.000138
557;0.000224
558;0.000239
559;0.000302
560;0.000361
561;0.000373
562;0.000439
563;0.000504
564;0.000513
565;0.000513
566;0.000487
567;0.000447
568;0.000350
569;0.000296
570;0.000252
571;0.000222
572;0.000174
573;0.000080
574;0.000000
575;0.000000
576;0.000000
577;0.000000
578;0.000000
579;0.000000
580;0.000000
581;0.000000
582;0.000000
583;0.000000
584;0.000000
585;0.000000
586;0.000000
587;0.000000
588;0.000000
589;0.000000
590;0.000000
591;0.000000
592;0.000000
593;0.000000
594;0.000000
595;0.000000
596;0.000000
597;0.000000
598;0.000000
599;0.000000
600;0.000000
601;0.000000
602;0.000000
603;0.000000
604;0.000000
605;0.000000
606;0.000000
607;0.000000
608;0.000000
609;0.000000
610;0.000000
611;0.000000
612;0.000000
613;0.000000
614;0.000000
615;0.000000
616;0.000000
617;0.000000
618;0.000000
619;0.000000
620;0.000000
621;0.000000
622;0.000000
623;0.000000
624;0.000000
625;0.000000
626;0.000000
627;0.000000
628;0.000000
629;0.000000
630;0.000000
631;0.000000
632;0.000000
633;0.000000
634;0.000000
635;0.000000
636;0.000000
637;0.000000
638;0.000000
639;0.000000
640;0.000000
641;0.000000
642;0.000000
643;0.000000
644;0.000000
645;0.000000
646;0.000000
647;0.000000
648;0.000000
649;0.000000
650;0.000000
651;0.000000
652;0.000000
653;0.000000
654;0.000000
655;0.000000
656;0.000000
657;0.000000
658;0.000021
659;0.000038
660;0.000007
661;0.000000
662;0.000000
663;0.000000
664;0.000000
665;0.000000
666;0.000000
667;0.000000
668;0.000000
669;0.000000
670;0.000000
671;0.000000
672;0.000000
673;0.000000
674;0.000000
675;0.000000
676;0.000000
677;0.000000
678;0.000000
679;0.000000
680;0.000000
681;0.000000
682;0.000000
683;0.000000
684;0.000000
685;0.000000
686;0.000000
687;0.000000
688;0.000000
689;0.000000
690;0.000000
691;0.000000
692;0.000000
693;0.000000
694;0.000000
695;0.000000
696;0.000000
697;0.000000
698;0.000000
699;0.000000
700;0.000000
701;0.000000
702;0.000000
703;0.000000
704;0.000000
705;0.000000
706;0.000000
707;0.000000
708;0.000000
709;0.000000
710;0.000000
711;0.000000
712;0.000000
713;0.000000
714;0.000000
715;0.000000
716;0.000000
717;0.000000
718;0.000000
719;0.000000
720;0.000017
721;0.000068
722;0.000025
723;0.000040
724;0.000107
725;0.000067
726;0.000009
727;0.000000
728;0.000000
729;0.000032
730;0.000044
731;0.000057
732;0.000020
733;0.000000
734;0.000000
735;0.000000
736;0.000000
737;0.000000
738;0.000000
739;0.000000
740;0.000000
741;0.000000
742;0.000000
743;0.000000
744;0.000000
745;0.000000
746;0.000000
747;0.000000
748;0.000000
749;0.000000
750;0.000000
751;0.000000
752;0.000000
753;0.000000
754;0.000000
755;0.000000
756;0.000000
757;0.000000
758;0.000000
759;0.000000
760;0.000000
761;0.000000
762;0.000000
763;0.000000
764;0.000000
765;0.000000
766;0.000000
767;0.000000
768;0.000000
769;0.000000
770;0.000000
771;0.000000
772;0.000000
773;0.000000
774;0.000000
775;0.000000
776;0.000000
777;0.000000
778;0.000000
779;0.000000
780;0.000000
781;0.000000
782;0.000000
783;0.000000
784;0.000000
785;0.000000
786;0.000000
787;0.000000
788;0.000000
789;0.000000
790;0.000000
791;0.000000
792;0.000000
793;0.000000
794;0.000000
795;0.000000
796;0.000000
797;0.000000
798;0.000000
799;0.000008
800;0.000008
801;0.000000
802;0.000007
803;0.000003
804;0.000000
805;0.000000
806;0.000059
807;0.000085
808;0.000000
809;0.000000
810;0.000015
811;0.000056
812;0.000080
813;0.000095
814;0.000093
815;0.000059
816;0.000000
817;0.000004
